Title                                                           02.12.2022 08:56
________________________________________________________________________________

Title
Evaluation Categories:

Curve Name:
  !&BBImp_22_03_04
Curve Values:
          Index              t             Ts             Tr          Value
                           [s]           [°C]           [°C]        [Wg^-1]
           4972           4972        128.456        128.667      -0.525555
           4973           4973        128.621        128.833      -0.530041
           4974           4974        128.785            129      -0.534547
           4975           4975         128.95        129.167       -0.53903
           4976           4976        129.115        129.333      -0.543489
           4977           4977         129.28          129.5      -0.547937
           4978           4978        129.444        129.667      -0.552361
           4979           4979        129.609        129.833      -0.556793
           4980           4980        129.774            130      -0.561166
           4981           4981        129.939        130.167      -0.565433
           4982           4982        130.104        130.333      -0.569482
           4983           4983        130.269          130.5      -0.573214
           4984           4984        130.434        130.667      -0.576703
           4985           4985        130.599        130.833      -0.579767
           4986           4986        130.764            131      -0.582533
           4987           4987         130.93        131.167      -0.584354
           4988           4988        131.096        131.333      -0.585403
           4989           4989        131.263          131.5      -0.585708
           4990           4990        131.429        131.667      -0.585362
           4991           4991        131.597        131.833      -0.583364
           4992           4992        131.765            132       -0.58014
           4993           4993        131.933        132.167      -0.575439
           4994           4994        132.102        132.333      -0.569624
           4995           4995        132.272          132.5      -0.561112
           4996           4996        132.442        132.667      -0.551302
           4997           4997        132.613        132.833       -0.54039
           4998           4998        132.785            133      -0.528962
           4999           4999        132.956        133.167      -0.516796
           5000           5000        133.128        133.333      -0.504787
           5001           5001        133.299          133.5      -0.493448
           5002           5002         133.47        133.667      -0.482795
           5003           5003         133.64        133.833      -0.473937
           5004           5004         133.81            134       -0.46599
           5005           5005        133.979        134.167      -0.459238
           5006           5006        134.148        134.333      -0.453227
           5007           5007        134.316          134.5      -0.448765
           5008           5008        134.484        134.667      -0.444878
           5009           5009        134.652        134.833      -0.441527
           5010           5010         134.82            135       -0.43857
           5011           5011        134.987        135.167      -0.436862
           5012           5012        135.155        135.333      -0.435307
           5013           5013        135.322          135.5      -0.434142
           5014           5014        135.489        135.667      -0.433101
           5015           5015        135.656        135.833      -0.432303
           5016           5016        135.822            136      -0.431645
           5017           5017        135.989        136.167      -0.431168
           5018           5018        136.156        136.333      -0.430808
           5019           5019        136.323          136.5       -0.43055
           5020           5020        136.489        136.667      -0.430284
           5021           5021        136.656        136.833       -0.43002
           5022           5022        136.823            137      -0.429778
           5023           5023        136.989        137.167      -0.429562
           5024           5024        137.156        137.333      -0.429666
           5025           5025        137.322          137.5      -0.429828
           5026           5026        137.489        137.667      -0.429984
           5027           5027        137.655        137.833      -0.430152
           5028           5028        137.822            138        -0.4303
           5029           5029        137.988        138.167      -0.430461
           5030           5030        138.155        138.333      -0.430629
           5031           5031        138.321          138.5      -0.430786
           5032           5032        138.488        138.667      -0.430959
           5033           5033        138.654        138.833      -0.431135
           5034           5034        138.821            139        -0.4313
           5035           5035        138.987        139.167      -0.431497
           5036           5036        139.154        139.333      -0.431688
           5037           5037         139.32          139.5      -0.431876
           5038           5038        139.487        139.667       -0.43206
           5039           5039        139.653        139.833      -0.432249
           5040           5040         139.82            140       -0.43244
           5041           5041        139.986        140.167       -0.43263
           5042           5042        140.153        140.333      -0.432823
           5043           5043        140.319          140.5      -0.433005
           5044           5044        140.486        140.667      -0.433191
           5045           5045        140.652        140.833      -0.433389
           5046           5046        140.819            141      -0.433593
           5047           5047        140.985        141.167      -0.433806
           5048           5048        141.151        141.333      -0.434019
           5049           5049        141.318          141.5      -0.434223
           5050           5050        141.484        141.667      -0.434426
           5051           5051        141.651        141.833      -0.434665
           5052           5052        141.817            142      -0.434896
           5053           5053        141.984        142.167      -0.435136
           5054           5054         142.15        142.333      -0.435388
           5055           5055        142.317          142.5      -0.435642
           5056           5056        142.483        142.667      -0.435918
           5057           5057         142.65        142.833      -0.436186
           5058           5058        142.816            143      -0.436445
           5059           5059        142.983        143.167      -0.436709
           5060           5060        143.149        143.333       -0.43699
           5061           5061        143.315          143.5      -0.437261
           5062           5062        143.482        143.667      -0.437521
           5063           5063        143.648        143.833      -0.437777
           5064           5064        143.815            144      -0.438058
           5065           5065        143.981        144.167      -0.438335
           5066           5066        144.148        144.333      -0.438606
           5067           5067        144.314          144.5      -0.438878
           5068           5068        144.481        144.667      -0.439173
           5069           5069        144.647        144.833      -0.439446
           5070           5070        144.813            145      -0.439715
           5071           5071         144.98        145.167      -0.439981
           5072           5072        145.146        145.333      -0.440241
           5073           5073        145.313          145.5      -0.440494
           5074           5074        145.479        145.667      -0.440743
           5075           5075        145.646        145.833      -0.440988
           5076           5076        145.812            146       -0.44122
           5077           5077        145.979        146.167      -0.441467
           5078           5078        146.145        146.333      -0.441725
           5079           5079        146.312          146.5      -0.441993
           5080           5080        146.478        146.667      -0.442303
           5081           5081        146.644        146.833      -0.442598
           5082           5082        146.811            147      -0.442886
           5083           5083        146.977        147.167      -0.443169
           5084           5084        147.144        147.333      -0.443476
           5085           5085         147.31          147.5       -0.44377
           5086           5086        147.477        147.667      -0.444066
           5087           5087        147.643        147.833      -0.444367
           5088           5088         147.81            148      -0.444642
           5089           5089        147.976        148.167      -0.444918
           5090           5090        148.142        148.333      -0.445202
           5091           5091        148.309          148.5      -0.445486
           5092           5092        148.475        148.667      -0.445641
           5093           5093        148.642        148.833      -0.445829
           5094           5094        148.808            149      -0.446012
           5095           5095        148.975        149.167      -0.446229
           5096           5096        149.141        149.333      -0.446665
           5097           5097        149.308          149.5      -0.447007
           5098           5098        149.474        149.667      -0.447327
           5099           5099         149.64        149.833      -0.447644
           5100           5100        149.807            150      -0.447984
           5101           5101        149.973        150.167      -0.448319
           5102           5102         150.14        150.333       -0.44864
           5103           5103        150.306          150.5      -0.448952
           5104           5104        150.473        150.667      -0.449253
           5105           5105        150.639        150.833      -0.449558
           5106           5106        150.805            151      -0.449865
           5107           5107        150.972        151.167      -0.450172
           5108           5108        151.138        151.333      -0.450459
           5109           5109        151.305          151.5      -0.450751
           5110           5110        151.471        151.667      -0.451044
           5111           5111        151.638        151.833      -0.451333
           5112           5112        151.804            152      -0.451643
           5113           5113         151.97        152.167      -0.451964
           5114           5114        152.137        152.333      -0.452282
           5115           5115        152.303          152.5      -0.452588
           5116           5116         152.47        152.667      -0.452914
           5117           5117        152.636        152.833      -0.453229
           5118           5118        152.803            153      -0.453542
           5119           5119        152.969        153.167      -0.453792
           5120           5120        153.135        153.333      -0.454054
           5121           5121        153.302          153.5      -0.454331
           5122           5122        153.468        153.667      -0.454603
           5123           5123        153.635        153.833      -0.454864
           5124           5124        153.801            154      -0.455126
           5125           5125        153.968        154.167      -0.455408
           5126           5126        154.134        154.333      -0.455685
           5127           5127        154.301          154.5       -0.45595
           5128           5128        154.467        154.667      -0.456196
           5129           5129        154.633        154.833      -0.456489
           5130           5130          154.8            155      -0.456765
           5131           5131        154.966        155.167      -0.456946
           5132           5132        155.133        155.333      -0.457151
           5133           5133        155.299          155.5      -0.457399
           5134           5134        155.466        155.667      -0.457638
           5135           5135        155.632        155.833      -0.457874
           5136           5136        155.799            156      -0.458106
           5137           5137        155.965        156.167      -0.458371
           5138           5138        156.132        156.333      -0.458623
           5139           5139        156.298          156.5      -0.458861
           5140           5140        156.465        156.667      -0.459094
           5141           5141        156.631        156.833      -0.459325
           5142           5142        156.797            157      -0.459547
           5143           5143        156.964        157.167      -0.459762
           5144           5144         157.13        157.333      -0.459979
           5145           5145        157.297          157.5      -0.460203
           5146           5146        157.463        157.667      -0.460437
           5147           5147         157.63        157.833      -0.460677
           5148           5148        157.796            158      -0.460941
           5149           5149        157.963        158.167      -0.461229
           5150           5150        158.129        158.333      -0.461502
           5151           5151        158.296          158.5      -0.461766
           5152           5152        158.462        158.667       -0.46202
           5153           5153        158.628        158.833      -0.462278
           5154           5154        158.795            159      -0.462534
           5155           5155        158.961        159.167      -0.462796
           5156           5156        159.128        159.333      -0.463063
           5157           5157        159.294          159.5      -0.463321
           5158           5158        159.461        159.667       -0.46359
           5159           5159        159.627        159.833      -0.463858
           5160           5160        159.794            160      -0.464123
           5161           5161         159.96        160.167      -0.464381
           5162           5162        160.126        160.333      -0.464638
           5163           5163        160.293          160.5        -0.4649
           5164           5164        160.459        160.667      -0.465157
           5165           5165        160.626        160.833      -0.465402
           5166           5166        160.792            161      -0.465655
           5167           5167        160.959        161.167      -0.465899
           5168           5168        161.125        161.333      -0.466138
           5169           5169        161.292          161.5      -0.466391
           5170           5170        161.458        161.667       -0.46664
           5171           5171        161.624        161.833      -0.466874
           5172           5172        161.791            162      -0.467079
           5173           5173        161.957        162.167      -0.467501
           5174           5174        162.124        162.333      -0.467925
           5175           5175         162.29          162.5      -0.468305
           5176           5176        162.456        162.667      -0.468665
           5177           5177        162.623        162.833      -0.469014
           5178           5178        162.789            163      -0.469361
           5179           5179        162.956        163.167      -0.469693
           5180           5180        163.122        163.333      -0.470017
           5181           5181        163.289          163.5      -0.470325
           5182           5182        163.455        163.667      -0.470651
           5183           5183        163.621        163.833       -0.47098
           5184           5184        163.788            164      -0.471311
           5185           5185        163.954        164.167      -0.471662
           5186           5186        164.121        164.333      -0.472004
           5187           5187        164.287          164.5      -0.472331
           5188           5188        164.453        164.667      -0.472654
           5189           5189         164.62        164.833      -0.472964
           5190           5190        164.786            165      -0.473269
           5191           5191        164.953        165.167      -0.473571
           5192           5192        165.119        165.333      -0.473874
           5193           5193        165.286          165.5      -0.474177
           5194           5194        165.452        165.667      -0.474487
           5195           5195        165.618        165.833      -0.474806
           5196           5196        165.785            166      -0.475132
           5197           5197        165.951        166.167      -0.475455
           5198           5198        166.118        166.333      -0.475792
           5199           5199        166.284          166.5      -0.476122
           5200           5200         166.45        166.667      -0.476443
           5201           5201        166.617        166.833      -0.476741
           5202           5202        166.783            167      -0.476835
           5203           5203         166.95        167.167      -0.476986
           5204           5204        167.116        167.333      -0.477221
           5205           5205        167.283          167.5       -0.47754
           5206           5206        167.449        167.667       -0.47782
           5207           5207        167.616        167.833       -0.47808
           5208           5208        167.782            168      -0.478344
           5209           5209        167.948        168.167      -0.478606
           5210           5210        168.115        168.333      -0.478864
           5211           5211        168.281          168.5      -0.479136
           5212           5212        168.448        168.667      -0.479417
           5213           5213        168.614        168.833      -0.479696
           5214           5214        168.781            169      -0.479992
           5215           5215        168.947        169.167      -0.480276
           5216           5216        169.113        169.333      -0.480562
           5217           5217         169.28          169.5      -0.480845
           5218           5218        169.446        169.667      -0.481121
           5219           5219        169.613        169.833      -0.481381
           5220           5220        169.779            170      -0.481629
           5221           5221        169.946        170.167      -0.481864
           5222           5222        170.112        170.333       -0.48208
           5223           5223        170.279          170.5      -0.482299
           5224           5224        170.445        170.667      -0.482511
           5225           5225        170.612        170.833      -0.482725
           5226           5226        170.778            171      -0.482935
           5227           5227        170.944        171.167      -0.483154
           5228           5228        171.111        171.333      -0.483385
           5229           5229        171.277          171.5      -0.483627
           5230           5230        171.444        171.667       -0.48389
           5231           5231         171.61        171.833      -0.484152
           5232           5232        171.777            172      -0.484428
           5233           5233        171.943        172.167      -0.484714
           5234           5234        172.109        172.333      -0.485033
           5235           5235        172.276          172.5      -0.485347
           5236           5236        172.442        172.667      -0.485661
           5237           5237        172.609        172.833      -0.485973
           5238           5238        172.775            173      -0.486291
           5239           5239        172.942        173.167      -0.486599
           5240           5240        173.108        173.333      -0.486913
           5241           5241        173.274          173.5      -0.487237
           5242           5242        173.441        173.667       -0.48754
           5243           5243        173.607        173.833       -0.48785
           5244           5244        173.774            174      -0.488171
           5245           5245         173.94        174.167      -0.488498
           5246           5246        174.106        174.333      -0.488821
           5247           5247        174.273          174.5      -0.489154
           5248           5248        174.439        174.667      -0.489489
           5249           5249        174.606        174.833      -0.489825
           5250           5250        174.772            175      -0.490155
           5251           5251        174.938        175.167      -0.490484
           5252           5252        175.105        175.333      -0.490827
           5253           5253        175.271          175.5      -0.491184
           5254           5254        175.438        175.667      -0.491563
           5255           5255        175.604        175.833      -0.491942
           5256           5256         175.77            176      -0.492318
           5257           5257        175.937        176.167      -0.492701
           5258           5258        176.103        176.333      -0.493094
           5259           5259         176.27          176.5      -0.493487
           5260           5260        176.436        176.667      -0.493879
           5261           5261        176.602        176.833      -0.494277
           5262           5262        176.769            177      -0.494673
           5263           5263        176.935        177.167      -0.495091
           5264           5264        177.101        177.333       -0.49551
           5265           5265        177.268          177.5      -0.495932
           5266           5266        177.434        177.667      -0.496358
           5267           5267          177.6        177.833      -0.496801
           5268           5268        177.767            178      -0.497235
           5269           5269        177.933        178.167      -0.497677
           5270           5270          178.1        178.333      -0.498118
           5271           5271        178.266          178.5      -0.498562
           5272           5272        178.432        178.667      -0.499008
           5273           5273        178.599        178.833      -0.499457
           5274           5274        178.765            179      -0.499906
           5275           5275        178.931        179.167      -0.500389
           5276           5276        179.098        179.333      -0.500883
           5277           5277        179.264          179.5      -0.501393
           5278           5278         179.43        179.667      -0.501918
           5279           5279        179.596        179.833      -0.502481
           5280           5280        179.763            180      -0.503034
           5281           5281        179.929        180.167      -0.503593
           5282           5282        180.095        180.333      -0.504148
           5283           5283        180.262          180.5      -0.504723
           5284           5284        180.428        180.667      -0.505293
           5285           5285        180.594        180.833      -0.505876
           5286           5286         180.76            181      -0.506476
           5287           5287        180.927        181.167      -0.507112
           5288           5288        181.093        181.333      -0.507744
           5289           5289        181.259          181.5      -0.508388
           5290           5290        181.426        181.667      -0.509038
           5291           5291        181.592        181.833      -0.509707
           5292           5292        181.758            182      -0.510353
           5293           5293        181.924        182.167      -0.511008
           5294           5294         182.09        182.333      -0.511662
           5295           5295        182.257          182.5      -0.512277
           5296           5296        182.423        182.667      -0.512894
           5297           5297        182.589        182.833      -0.513532
           5298           5298        182.755            183      -0.514229
           5299           5299        182.922        183.167      -0.514691
           5300           5300        183.088        183.333      -0.515198
           5301           5301        183.254          183.5      -0.515709
           5302           5302        183.421        183.667       -0.51623
           5303           5303        183.587        183.833      -0.516689
           5304           5304        183.753            184       -0.51716
           5305           5305         183.92        184.167      -0.517629
           5306           5306        184.086        184.333      -0.518089
           5307           5307        184.252          184.5      -0.518534
           5308           5308        184.419        184.667      -0.519002
           5309           5309        184.585        184.833      -0.519455
           5310           5310        184.751            185      -0.519891
           5311           5311        184.918        185.167      -0.520379
           5312           5312        185.084        185.333      -0.520862
           5313           5313         185.25          185.5      -0.521228
           5314           5314        185.417        185.667      -0.521517
           5315           5315        185.583        185.833      -0.521776
           5316           5316         185.75            186      -0.522172
           5317           5317        185.916        186.167      -0.522782
           5318           5318        186.082        186.333      -0.523345
           5319           5319        186.249          186.5      -0.523899
           5320           5320        186.415        186.667      -0.524342
           5321           5321        186.581        186.833      -0.524718
           5322           5322        186.748            187      -0.525123
           5323           5323        186.914        187.167      -0.525522
           5324           5324         187.08        187.333      -0.525907
           5325           5325        187.247          187.5      -0.526286
           5326           5326        187.413        187.667      -0.526668
           5327           5327        187.579        187.833      -0.527056
           5328           5328        187.746            188      -0.527455
           5329           5329        187.912        188.167      -0.527843
           5330           5330        188.079        188.333      -0.528227
           5331           5331        188.245          188.5      -0.528611
           5332           5332        188.411        188.667      -0.528961
           5333           5333        188.578        188.833      -0.529308
           5334           5334        188.744            189      -0.529658
           5335           5335         188.91        189.167      -0.530016
           5336           5336        189.077        189.333      -0.530338
           5337           5337        189.243          189.5      -0.530676
           5338           5338         189.41        189.667      -0.531006
           5339           5339        189.576        189.833      -0.531328
           5340           5340        189.742            190      -0.531673
           5341           5341        189.909        190.167      -0.532016
           5342           5342        190.075        190.333      -0.532323
           5343           5343        190.242          190.5      -0.532612
           5344           5344        190.408        190.667      -0.533128
           5345           5345        190.574        190.833      -0.533593
           5346           5346        190.741            191      -0.534045
           5347           5347        190.907        191.167      -0.534496
           5348           5348        191.073        191.333      -0.534948
           5349           5349         191.24          191.5      -0.535417
           5350           5350        191.406        191.667      -0.535803
           5351           5351        191.572        191.833      -0.536189
           5352           5352        191.739            192      -0.536643
           5353           5353        191.905        192.167      -0.537109
           5354           5354        192.071        192.333      -0.537585
           5355           5355        192.238          192.5      -0.538067
           5356           5356        192.404        192.667      -0.538177
           5357           5357         192.57        192.833      -0.538414
           5358           5358        192.737            193      -0.538803
           5359           5359        192.903        193.167      -0.539312
           5360           5360        193.069        193.333      -0.539855
           5361           5361        193.236          193.5      -0.540332
           5362           5362        193.402        193.667      -0.540802
           5363           5363        193.568        193.833      -0.541243
           5364           5364        193.735            194      -0.541631
           5365           5365        193.901        194.167      -0.542057
           5366           5366        194.067        194.333      -0.542474
           5367           5367        194.234          194.5      -0.542874
           5368           5368          194.4        194.667      -0.543409
           5369           5369        194.566        194.833      -0.543927
           5370           5370        194.733            195      -0.544489
           5371           5371        194.899        195.167      -0.545022
           5372           5372        195.065        195.333      -0.545605
           5373           5373        195.232          195.5       -0.54618
           5374           5374        195.398        195.667      -0.546685
           5375           5375        195.564        195.833      -0.547158
           5376           5376         195.73            196      -0.547897
           5377           5377        195.897        196.167      -0.548551
           5378           5378        196.063        196.333      -0.549088
           5379           5379        196.229          196.5      -0.549533
           5380           5380        196.395        196.667      -0.550016
           5381           5381        196.562        196.833      -0.550526
           5382           5382        196.728            197      -0.551027
           5383           5383        196.894        197.167      -0.551522
           5384           5384        197.061        197.333      -0.552017
           5385           5385        197.227          197.5      -0.552514
           5386           5386        197.393        197.667      -0.553021
           5387           5387         197.56        197.833      -0.553534
           5388           5388        197.726            198      -0.554049
           5389           5389        197.892        198.167      -0.554567
           5390           5390        198.058        198.333      -0.555079
           5391           5391        198.225          198.5      -0.555592
           5392           5392        198.391        198.667      -0.556097
           5393           5393        198.557        198.833      -0.556582
           5394           5394        198.724            199      -0.557005
           5395           5395         198.89        199.167      -0.557397
           5396           5396        199.056        199.333      -0.557788
           5397           5397        199.223          199.5      -0.558199
           5398           5398        199.389        199.667      -0.558613
           5399           5399        199.555        199.833      -0.559028
           5400           5400        199.722            200      -0.559442
           5401           5401        199.888        200.167      -0.559892
           5402           5402        200.054        200.333      -0.560339
           5403           5403        200.221          200.5      -0.560793
           5404           5404        200.387        200.667      -0.561242
           5405           5405        200.553        200.833      -0.561733
           5406           5406         200.72            201      -0.562268
           5407           5407        200.886        201.167      -0.562893
           5408           5408        201.052        201.333      -0.563497
           5409           5409        201.218          201.5      -0.564099
           5410           5410        201.385        201.667      -0.564708
           5411           5411        201.551        201.833      -0.565321
           5412           5412        201.717            202      -0.565897
           5413           5413        201.883        202.167      -0.566582
           5414           5414         202.05        202.333      -0.567301
           5415           5415        202.216          202.5      -0.568041
           5416           5416        202.382        202.667      -0.568808
           5417           5417        202.548        202.833      -0.569647
           5418           5418        202.714            203      -0.570435
           5419           5419         202.88        203.167      -0.571232
           5420           5420        203.046        203.333      -0.572046
           5421           5421        203.213          203.5       -0.57272
           5422           5422        203.379        203.667      -0.573377
           5423           5423        203.545        203.833      -0.574027
           5424           5424        203.711            204      -0.574678
           5425           5425        203.878        204.167      -0.575326
           5426           5426        204.044        204.333      -0.575984
           5427           5427         204.21          204.5      -0.576637
           5428           5428        204.376        204.667      -0.577287
           5429           5429        204.542        204.833      -0.578065
           5430           5430        204.708            205      -0.578938
           5431           5431        204.875        205.167      -0.579833
           5432           5432        205.041        205.333      -0.580766
           5433           5433        205.207          205.5      -0.581504
           5434           5434        205.373        205.667      -0.582319
           5435           5435        205.539        205.833      -0.583151
           5436           5436        205.705            206      -0.583981
           5437           5437        205.871        206.167      -0.584822
           5438           5438        206.037        206.333      -0.585661
           5439           5439        206.204          206.5      -0.586478
           5440           5440         206.37        206.667      -0.587277
           5441           5441        206.536        206.833      -0.588151
           5442           5442        206.702            207      -0.588954
           5443           5443        206.868        207.167      -0.589634
           5444           5444        207.034        207.333      -0.590316
           5445           5445        207.201          207.5       -0.59104
           5446           5446        207.367        207.667      -0.591842
           5447           5447        207.533        207.833      -0.592594
           5448           5448        207.699            208      -0.593328
           5449           5449        207.865        208.167      -0.594064
           5450           5450        208.031        208.333      -0.594793
           5451           5451        208.198          208.5      -0.595524
           5452           5452        208.364        208.667      -0.596254
           5453           5453         208.53        208.833      -0.597017
           5454           5454        208.696            209       -0.59768
           5455           5455        208.862        209.167      -0.598381
           5456           5456        209.028        209.333      -0.599044
           5457           5457        209.195          209.5      -0.599658
           5458           5458        209.361        209.667      -0.600535
           5459           5459        209.527        209.833      -0.601315
           5460           5460        209.693            210       -0.60209
           5461           5461        209.859        210.167      -0.602847
           5462           5462        210.025        210.333      -0.603476
           5463           5463        210.192          210.5      -0.604115
           5464           5464        210.358        210.667      -0.604735
           5465           5465        210.524        210.833      -0.605342
           5466           5466         210.69            211      -0.605939
           5467           5467        210.857        211.167       -0.60655
           5468           5468        211.023        211.333      -0.607164
           5469           5469        211.189          211.5      -0.607788
           5470           5470        211.355        211.667      -0.608433
           5471           5471        211.522        211.833      -0.609055
           5472           5472        211.688            212      -0.609669
           5473           5473        211.854        212.167      -0.610277
           5474           5474         212.02        212.333      -0.610857
           5475           5475        212.186          212.5       -0.61143
           5476           5476        212.353        212.667      -0.611993
           5477           5477        212.519        212.833      -0.612564
           5478           5478        212.685            213      -0.613055
           5479           5479        212.852        213.167      -0.613512
           5480           5480        213.018        213.333      -0.613956
           5481           5481        213.184          213.5      -0.614403
           5482           5482        213.351        213.667      -0.614826
           5483           5483        213.517        213.833      -0.615253
           5484           5484        213.683            214      -0.615686
           5485           5485        213.849        214.167      -0.616131
           5486           5486        214.016        214.333      -0.616558
           5487           5487        214.182          214.5      -0.616991
           5488           5488        214.348        214.667      -0.617414
           5489           5489        214.515        214.833      -0.617831
           5490           5490        214.681            215      -0.618241
           5491           5491        214.847        215.167       -0.61865
           5492           5492        215.014        215.333      -0.619061
           5493           5493         215.18          215.5       -0.61947
           5494           5494        215.346        215.667      -0.619857
           5495           5495        215.513        215.833       -0.62025
           5496           5496        215.679            216      -0.620649
           5497           5497        215.845        216.167      -0.621049
           5498           5498        216.012        216.333      -0.621432
           5499           5499        216.178          216.5      -0.621803
           5500           5500        216.344        216.667      -0.622164
           5501           5501        216.511        216.833      -0.622534
           5502           5502        216.677            217      -0.622817
           5503           5503        216.844        217.167      -0.623101
           5504           5504         217.01        217.333      -0.623326
           5505           5505        217.176          217.5      -0.623545
           5506           5506        217.343        217.667      -0.623742
           5507           5507        217.509        217.833      -0.623941
           5508           5508        217.676            218      -0.624132
           5509           5509        217.842        218.167      -0.624316
           5510           5510        218.009        218.333      -0.624486
           5511           5511        218.175          218.5      -0.624654
           5512           5512        218.342        218.667       -0.62481
           5513           5513        218.508        218.833      -0.624955
           5514           5514        218.675            219      -0.625091
           5515           5515        218.841        219.167      -0.625229
           5516           5516        219.007        219.333      -0.625383
           5517           5517        219.174          219.5      -0.625541
           5518           5518         219.34        219.667      -0.625709
           5519           5519        219.507        219.833      -0.625906
           5520           5520        219.673            220      -0.626097
           5521           5521         219.84        220.167      -0.626285
           5522           5522        220.006        220.333      -0.626471
           5523           5523        220.173          220.5      -0.626661
           5524           5524        220.339        220.667       -0.62685
           5525           5525        220.505        220.833      -0.627044
           5526           5526        220.672            221      -0.627243
           5527           5527        220.838        221.167      -0.627443
           5528           5528        221.005        221.333      -0.627648
           5529           5529        221.171          221.5      -0.627856
           5530           5530        221.338        221.667      -0.628064
           5531           5531        221.504        221.833      -0.628287
           5532           5532         221.67            222      -0.628509
           5533           5533        221.837        222.167      -0.628727
           5534           5534        222.003        222.333      -0.628946
           5535           5535         222.17          222.5      -0.629173
           5536           5536        222.336        222.667      -0.629391
           5537           5537        222.503        222.833      -0.629605
           5538           5538        222.669            223      -0.629817
           5539           5539        222.835        223.167      -0.630006
           5540           5540        223.002        223.333      -0.630185
           5541           5541        223.168          223.5      -0.630361
           5542           5542        223.335        223.667      -0.630511
           5543           5543        223.501        223.833      -0.630607
           5544           5544        223.668            224      -0.630711
           5545           5545        223.834        224.167      -0.630796
           5546           5546        224.001        224.333      -0.630973
           5547           5547        224.167          224.5       -0.63114
           5548           5548        224.334        224.667      -0.631273
           5549           5549          224.5        224.833      -0.631396
           5550           5550        224.667            225       -0.63148
           5551           5551        224.833        225.167      -0.631534
           5552           5552            225        225.333      -0.631619
           5553           5553        225.166          225.5      -0.631695
           5554           5554        225.333        225.667      -0.631756
           5555           5555        225.499        225.833      -0.631952
           5556           5556        225.666            226      -0.632104
           5557           5557        225.832        226.167      -0.632286
           5558           5558        225.998        226.333      -0.632492
           5559           5559        226.165          226.5      -0.632755
           5560           5560        226.331        226.667      -0.632981
           5561           5561        226.498        226.833      -0.633202
           5562           5562        226.664            227      -0.633421
           5563           5563        226.831        227.167      -0.633604
           5564           5564        226.997        227.333      -0.633803
